site_date_key,site_number,sample_date,sample_trip,water_depth,temperature,salinity,lat,lon,notes,extra bags,drop_processing.sample_key,drop_processing.date,drop_processing.bag_photo,drop_processing.sample_type,drop_processing.sample_trip,drop_processing.site_label,drop_processing.bag_number,drop_processing.site_date_key,drop_processing.species_key,drop_processing.bag_code,drop_processing.species_code,drop_processing.count,drop_processing.tin_key,drop_processing.tin_preweight,drop_processing.length,drop_processing.gut_contents,drop_processing.comments,grinding_inventory.tissue_type,grinding_inventory.date,grinding_inventory.vial_code,grinding_inventory.box_code,grinding_inventory.box_position,grinding_inventory.notes,grinding_inventory.decarbonated,grinding_inventory.duplicate,grinding_inventory.initials,tin_weights.tin_weight,composite_vials.composite_vial,composite_vials.box_position,composite_vials.box_code,composite_vials.donor_vial_code,final_vial,wrapping_inventory.vial_code,wrapping_inventory.date,wrapping_inventory.box_code,wrapping_inventory.box_position,wrapping_inventory.tray_code,wrapping_inventory.weight,wrapping_inventory.tray_position,wrapping_inventory.notes,wrapping_inventory.initials,tray_inventory.Analysis Type,tray_inventory.Status,tray_inventory.Notes,isotope_data.Content.Name,isotope_data.wsu_projid,isotope_data.wsu_id,isotope_data.tray_code,isotope_data.nelson_id,isotope_data.analysis,isotope_data.d15N,isotope_data.ucn,isotope_data.wtn,isotope_data.ucn_perc,isotope_data.d13C,isotope_data.ucc,isotope_data.wtc,isotope_data.ucc_perc,isotope_data.amount,isotope_data.analyst_comments,isotope_data.area_all_n,isotope_data.area_all_c,isotope_data.mgN,isotope_data.ucn_mg,isotope_data.mgC,isotope_data.ucc_mg,isotope_data.cn_ratio,isotope_data.cn_ratio_estimate,isotope_data.d34S,isotope_data.ucs,isotope_data.wts,isotope_data.ucs_perc,isotope_data.area_all_s,isotope_data.mgS,isotope_data.ucs_mg,isotope_data.Uc S_Percents_balance,isotope_data.Uc N_Percents_balance,isotope_data.Uc C_Percents_balance
286cc7fc,2,9/24/22 08:01,2209,35,,,29.11478,-90.2209,,,574f54c1,5/15/23 01:00,Fourchon Mangrove Project/Sample Photos/574f54c1.bag_photo.161944.jpg,DS,2209,2,100,286cc7fc,6333b032,2209-DS-2,CALSAP,2,04fae86dc,1.01,NA,NA,,Animal,5/14/24 00:00,1dfa3c902,01a1fb216_PFFW-FA22,D10,,FALSE,,,1.02,,,,,1dfa3c902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5493bacb,41,6/7/23 06:30,2305,43,28.4,21.1,29.142246,-90.234622,,"",988B35B0,10/1/24 10:38,,DS,2305,41,,5493bacb,c8704bae,,PENAZTS,3,097692cdd,1.02,,,,Animal,10/9/24 00:00,f2cb6d00,1a89b1ae5_PFFW-SP23,A4,,FALSE,FALSE,AOD,1.235,,,,,f2cb6d00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5a61449,90,9/25/22 10:30,2209,43,32.1,25.2,29.11879,-90.2184,,"",96ec8539,3/6/23 00:00,Fourchon Mangrove Project/Sample Photos/96ec8539.bag_photo.222326.jpg,DS,2209,90,65,b5a61449,39b6ca44,2209-DS-90,GOBBOS,2,0b97badd1,1.02,NA,NA,,"Animal",7/24/24 00:00,1fbe2d49d,183dd88b8_PFFW-FA22,A5,,,FALSE,,1.12,,,,,1fbe2d49d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5493bacb,41,6/7/23 06:30,2305,43,28.4,21.1,29.142246,-90.234622,,"",38EA3D89,10/1/24 10:37,,DS,2305,41,,5493bacb,569400cb,,PENSETS,15,0bd36ed6f,1.007,,,,Animal,10/9/24 00:00,a0be8054,1a89b1ae5_PFFW-SP23,A3,,FALSE,FALSE,AOD,1.134,,,,,a0be8054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286cc7fc,2,9/24/22 08:01,2209,35,,,29.11478,-90.2209,,,0db59a7d,3/6/23 00:00,Fourchon Mangrove Project/Sample Photos/0db59a7d.bag_photo.223633.jpg,DS,2209,2,104,286cc7fc,99cf6631,2209-DS-2-x,PANSIM,1,22d0a6dc9,1.02,NA,NA,,Animal,5/14/24 00:00,01eb6d605,01a1fb216_PFFW-FA22,E1,,FALSE,,,1.03,,,,,01eb6d605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5493bacb,41,6/7/23 06:30,2305,43,28.4,21.1,29.142246,-90.234622,,"",8D4FB4D0,10/1/24 10:38,,DS,2305,41,,5493bacb,6333b032,,CALSAP,1,1daa23d36,1.019,,,,Animal,5/21/25 16:53,e01ef79b,d15a2b41_PFFW-SP23,B2,,FALSE,FALSE,HL,1.179,,,,,e01ef79b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac86e6a9,20,6/7/23 04:05,2305,29,28.2,21.8,29.105618,-90.202946,,"",598233FF,9/30/24 09:51,,DS,2305,20,,ac86e6a9,569400cb,,PENSETS,2,0fc989349,1.029,,,,Animal,10/10/24 00:00,c294e95d,1a89b1ae5_PFFW-SP23,c5,,FALSE,FALSE,jcm,1.047,,,,,c294e95d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286cc7fc,2,9/24/22 08:01,2209,35,,,29.11478,-90.2209,,,88b99c62,3/6/23 00:00,Fourchon Mangrove Project/Sample Photos/88b99c62.bag_photo.223154.jpg,DS,2209,2,104,286cc7fc,03007a24,2209-DS-2-x,PALSP,4,1d0f37ac7,1.02,NA,NA,,Animal,5/14/24 00:00,07b0cd1c9,01a1fb216_PFFW-FA22,F7,,FALSE,,,1.04,,,,,07b0cd1c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac86e6a9,20,6/7/23 04:05,2305,29,28.2,21.8,29.105618,-90.202946,,"",8277F692,9/30/24 09:52,,DS,2305,20,,ac86e6a9,03007a24,,PALSP,78,1bb87a24a,1.027,,,,Animal,10/10/24 00:00,a25ae2c3,1a89b1ae5_PFFW-SP23,c2,,FALSE,FALSE,jcm,1.787,,,,,a25ae2c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286cc7fc,2,9/24/22 08:01,2209,35,,,29.11478,-90.2209,,,18d5b47c,4/19/23 01:00,Fourchon Mangrove Project/Sample Photos/18d5b47c.bag_photo.212542.jpg,DS,2209,2,99,286cc7fc,03007a24,2209-DS-2-x,PALSP,1,1133b7ff3,1.05,NA,NA,Parasite found on shrimp,Animal,5/14/24 00:00,0389c3bf0,01a1fb216_PFFW-FA22,E2,,FALSE,,,1.05,,,,,0389c3bf0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac86e6a9,20,6/7/23 04:05,2305,29,28.2,21.8,29.105618,-90.202946,,"",39B92B8D,9/30/24 09:56,,DS,2305,20,,ac86e6a9,1d3cc7d1,,CTEBOL,5,210a01169,1.023,,,,Animal,5/21/25 17:52,f36f8ee0,d15a2b41_PFFW-SP23,E1,,FALSE,FALSE,HL,1.11,,,,,f36f8ee0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286cc7fc,2,9/24/22 08:01,2209,35,,,29.11478,-90.2209,,,419ff56b,3/6/23 00:00,Fourchon Mangrove Project/Sample Photos/419ff56b.bag_photo.223252.jpg,DS,2209,2,104,286cc7fc,da0e96cd,2209-DS-2-x,GOBOCE,2,03e38b365,1.03,NA,NA,,"Animal",7/24/24 00:00,236ec1796,183dd88b8_PFFW-FA22,B5,,,FALSE,,1.12,,,,,236ec1796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac86e6a9,20,6/7/23 04:05,2305,29,28.2,21.8,29.105618,-90.202946,,"",2A2F5CA9,9/30/24 10:02,,DS,2305,20,,ac86e6a9,c2d636b2,,FUNGRA,5,0cc0dc90e,1.022,,,,Animal,10/22/24 00:00,e553f3a1,1a89b1ae5_PFFW-SP23,I1,,FALSE,FALSE,DD,2.83,,,,,e553f3a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22dc2bdf,30,9/29/22 07:29,2209,29.5,23.7,20.2,29.16055,-90.2458,,"",00a9d7ca,6/15/23 01:00,Fourchon Mangrove Project/Sample Photos/00a9d7ca.bag_photo.195958.jpg,DS,2209,30,5,22dc2bdf,569400cb,2209-DS-30,PENSETS,17,1ff3e0980,1,NA,NA,,Animal,1/16/25 00:00,1f14951cc,04cd8cc81_PFFW-FA22,D6,,FALSE,FALSE,,1.33,,,,,1f14951cc,1f14951cc,2/3/25 00:00,04cd8cc81_PFFW-FA22,,d5e5be06_2025-T4,0.7,C12,,DD,C/N,Shipped,PFFW FA22 Consumers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22dc2bdf,30,9/29/22 07:29,2209,29.5,23.7,20.2,29.16055,-90.2458,,"",00a9d7ca,6/15/23 01:00,Fourchon Mangrove Project/Sample Photos/00a9d7ca.bag_photo.195958.jpg,DS,2209,30,5,22dc2bdf,569400cb,2209-DS-30,PENSETS,17,1ff3e0980,1,NA,NA,,Animal,1/16/25 00:00,1f14951cc,04cd8cc81_PFFW-FA22,D6,,FALSE,FALSE,,1.33,,,,,1f14951cc,1f14951cc,2/11/25 00:00,04cd8cc81_PFFW-FA22,,b19292a6_2025-T4,3.5,E1,,AOD,S,Data recieved,PFFW Consumers FA22,4181,4181,366962,b19292a6_2025-T4,1f14951cc,K-214426.2,,,,,,,,,3.5, ,,,,,,,,,5.538359939,0.851235773,1.04638666,0.02441775,33.438,0.036623533,0.003253414,0.092954687,,
ac86e6a9,20,6/7/23 04:05,2305,29,28.2,21.8,29.105618,-90.202946,,"",47A15A98,9/30/24 10:02,,DS,2305,20,,ac86e6a9,a417b33c,,POELAT,5,10d781041,1.008,,,,Animal,10/22/24 00:00,d48552eb,1a89b1ae5_PFFW-SP23,H5,,FALSE,FALSE,DD,1.044,,,,,d48552eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286cc7fc,2,9/24/22 08:01,2209,35,,,29.11478,-90.2209,,,d6361892,3/6/23 00:00,Fourchon Mangrove Project/Sample Photos/d6361892.bag_photo.223347.jpg,DS,2209,2,104,286cc7fc,6333b032,2209-DS-2-x,CALSAP,2,0c4dbc8c3,1.04,NA,NA,,Animal,5/14/24 00:00,10a436cae,01a1fb216_PFFW-FA22,E7,,FALSE,,,1.07,,,,,10a436cae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d345e4c2,85,6/6/23 10:06,2305,38,30.1,22.4,29.133796,-90.161754,,"",B4EC0620,9/30/24 10:27,,DS,2305,85,,d345e4c2,03007a24,,PALSP,3,03cc19103,1.033,,,,Animal,5/22/25 17:16,d3f05582,d15a2b41_PFFW-SP23,H10,,FALSE,FALSE,HEL,1.188,,,,,d3f05582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22dc2bdf,30,9/29/22 07:29,2209,29.5,23.7,20.2,29.16055,-90.2458,,"",93eeac84,6/15/23 01:00,Fourchon Mangrove Project/Sample Photos/93eeac84.bag_photo.200524.jpg,DS,2209,30,5,22dc2bdf,d2dad773,2209-DS-30,FUNXEN,1,0b2f7e58a,1.04,NA,NA,,Animal,5/14/24 00:00,1cde7f3e3,0768fd2ba_PFFW-FA22,C8,,FALSE,,,1.63,,,,,1cde7f3e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d345e4c2,85,6/6/23 10:06,2305,38,30.1,22.4,29.133796,-90.161754,,"",AA6CC5C7,9/30/24 10:29,,DS,2305,85,,d345e4c2,569400cb,,PENSETS,12,20273c9a2,1.015,,,,Animal,10/9/24 00:00,e2fb4ced,1a89b1ae5_PFFW-SP23,B5,,FALSE,FALSE,AOD,1.135,,,,,e2fb4ced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286cc7fc,2,9/24/22 08:01,2209,35,,,29.11478,-90.2209,,,1f34c5f8,4/17/23 01:00,Fourchon Mangrove Project/Sample Photos/1f34c5f8.bag_photo.203115.jpg,DS,2209,2,97,286cc7fc,da0e96cd,2209-DS-2-x,GOBOCE,1,1115bb16c,5.25,21.5,25403b356,,Animal,5/14/24 00:00,227e1ce74,01a1fb216_PFFW-FA22,E3,,FALSE,,,9.08,,,,,227e1ce74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286cc7fc,2,9/24/22 08:01,2209,35,,,29.11478,-90.2209,,,1f34c5f8,4/17/23 01:00,Fourchon Mangrove Project/Sample Photos/1f34c5f8.bag_photo.203115.jpg,DS,2209,2,97,286cc7fc,da0e96cd,2209-DS-2-x,GOBOCE,1,1115bb16c,5.25,21.5,25403b356,,Animal,5/14/24 00:00,1818fa8df,01a1fb216_PFFW-FA22,E4,,FALSE,TRUE,,9.08,,,,,1818fa8df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286cc7fc,2,9/24/22 08:01,2209,35,,,29.11478,-90.2209,,,1f34c5f8,4/17/23 01:00,Fourchon Mangrove Project/Sample Photos/1f34c5f8.bag_photo.203115.jpg,DS,2209,2,97,286cc7fc,da0e96cd,2209-DS-2-x,GOBOCE,1,1115bb16c,5.25,21.5,25403b356,,Animal,5/14/24 00:00,21225e8fa,01a1fb216_PFFW-FA22,E5,,FALSE,TRUE,,9.08,,,,,21225e8fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d345e4c2,85,6/6/23 10:06,2305,38,30.1,22.4,29.133796,-90.161754,,"",3AAC7C89,9/30/24 10:28,,DS,2305,85,,d345e4c2,7366c6db,,PANOBE,2,1908b0fd6,1.043,,,,Animal,10/10/24 00:00,c13c26f5,1a89b1ae5_PFFW-SP23,,,FALSE,FALSE,jcm,5.52,,,,,c13c26f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d345e4c2,85,6/6/23 10:06,2305,38,30.1,22.4,29.133796,-90.161754,,"",3AAC7C89,9/30/24 10:28,,DS,2305,85,,d345e4c2,7366c6db,,PANOBE,2,1908b0fd6,1.043,,,,Animal,10/10/24 00:00,b538702b,15ba0304c_PFFW-SP23,,,FALSE,TRUE,jcm,5.52,,,,,b538702b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d345e4c2,85,6/6/23 10:06,2305,38,30.1,22.4,29.133796,-90.161754,,"",3AAC7C89,9/30/24 10:28,,DS,2305,85,,d345e4c2,7366c6db,,PANOBE,2,1908b0fd6,1.043,,,,Animal,10/10/24 00:00,f02d15de,15ba0304c_PFFW-SP23,B1,,FALSE,TRUE,jcm,5.52,,,,,f02d15de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d345e4c2,85,6/6/23 10:06,2305,38,30.1,22.4,29.133796,-90.161754,,"",E706607C,9/30/24 10:28,,DS,2305,85,,d345e4c2,83C94E95,,MINLON ,3,216fbd882,1.04,,,,Animal,5/23/25 17:49,a5f44eea,f2ab7b75_PFFW-SP23,D3,,FALSE,FALSE,,2.235,,,,,a5f44eea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d345e4c2,85,6/6/23 10:06,2305,38,30.1,22.4,29.133796,-90.161754,,"",7AAB6840,9/30/24 12:20,,DS,2305,85,,d345e4c2,c2d636b2,,FUNGRA,1,1f086a09c,1.01,,,,Animal,10/11/24 00:00,d3a0c567,1a89b1ae5_PFFW-SP23,E5,,FALSE,FALSE,ehj,1.414,,,,,d3a0c567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22dc2bdf,30,9/29/22 07:29,2209,29.5,23.7,20.2,29.16055,-90.2458,,"",d39f4b04,6/15/23 01:00,Fourchon Mangrove Project/Sample Photos/d39f4b04.bag_photo.200636.jpg,DS,2209,30,5,22dc2bdf,1d3cc7d1,2209-DS-30,CTEBOL,1,1f033d0d0,1.01,NA,NA,,Animal,5/14/24 00:00,15b83f126,0768fd2ba_PFFW-FA22,C9,,FALSE,,,1.02,,,,,15b83f126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d345e4c2,85,6/6/23 10:06,2305,38,30.1,22.4,29.133796,-90.161754,,"",C9849390,9/30/24 12:19,,DS,2305,85,,d345e4c2,1d3cc7d1,,CTEBOL,10,1c1abcd0e,1.02,,,,Animal,5/23/25 17:32,a05de2f8,f2ab7b75_PFFW-SP23,C2,,FALSE,FALSE,,1.162,,,,,a05de2f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da248fc9,24,9/27/22 08:39,2209,16,27.1,24.2,29.13516,-90.2337,,"",27d28769,3/6/23 00:00,Fourchon Mangrove Project/Sample Photos/27d28769.bag_photo.223907.jpg,DS,2209,24,152,da248fc9,569400cb,2209-DS-24,PENSETS,11,0a503ac08,1.03,NA,NA,,"Animal",7/24/24 00:00,0d8a5841e,183dd88b8_PFFW-FA22,A10,,,FALSE,,1.28,,,,,0d8a5841e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d345e4c2,85,6/6/23 10:06,2305,38,30.1,22.4,29.133796,-90.161754,,"",5EC60F87,9/30/24 12:20,,DS,2305,85,,d345e4c2,03007a24,,PALSP,98,1767de6b7,1.015,,,,Animal,5/22/25 17:18,d505d3fc,d15a2b41_PFFW-SP23,I1,,FALSE,FALSE,HEL,4.733,,,,,d505d3fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d345e4c2,85,6/6/23 10:06,2305,38,30.1,22.4,29.133796,-90.161754,,"",5EC60F87,9/30/24 12:20,,DS,2305,85,,d345e4c2,03007a24,,PALSP,98,1767de6b7,1.015,,,,Animal,10/10/24 00:00,b19240d0,15ba0304c_PFFW-SP23,b10,,FALSE,TRUE,jcm,4.733,,,,,b19240d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da248fc9,24,9/27/22 08:39,2209,16,27.1,24.2,29.13516,-90.2337,,"",eda343e5,3/6/23 00:00,Fourchon Mangrove Project/Sample Photos/eda343e5.bag_photo.224010.jpg,DS,2209,24,152,da248fc9,03007a24,2209-DS-24,PALSP,18,0d7bae5c0,1.02,NA,NA,,"Animal",7/24/24 00:00,1045f9813,183dd88b8_PFFW-FA22,B2,,,FALSE,,1.88,,,,,1045f9813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d345e4c2,85,6/6/23 10:06,2305,38,30.1,22.4,29.133796,-90.161754,,"",62A03B2C,9/30/24 12:20,,DS,2305,85,,d345e4c2,6333b032,,CALSAP,1,2043ef728,1.02,,,,Animal,5/21/25 17:15,b4eb00f2,d15a2b41_PFFW-SP23,C5,,FALSE,FALSE,HL,1.096,,,,,b4eb00f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22dc2bdf,30,9/29/22 07:29,2209,29.5,23.7,20.2,29.16055,-90.2458,,"",4fd01963,6/15/23 01:00,Fourchon Mangrove Project/Sample Photos/4fd01963.bag_photo.200103.jpg,DS,2209,30,5,22dc2bdf,c2d636b2,2209-DS-30,FUNGRA,26,24925896c,3.06,NA,NA,,Animal,5/14/24 00:00,06a39160a,0768fd2ba_PFFW-FA22,C10,,FALSE,,,14.91,,,,,06a39160a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22dc2bdf,30,9/29/22 07:29,2209,29.5,23.7,20.2,29.16055,-90.2458,,"",4fd01963,6/15/23 01:00,Fourchon Mangrove Project/Sample Photos/4fd01963.bag_photo.200103.jpg,DS,2209,30,5,22dc2bdf,c2d636b2,2209-DS-30,FUNGRA,26,24925896c,3.06,NA,NA,,Animal,5/14/24 00:00,0c3d20b1a,0768fd2ba_PFFW-FA22,D1,,FALSE,TRUE,,14.91,,,,,0c3d20b1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22dc2bdf,30,9/29/22 07:29,2209,29.5,23.7,20.2,29.16055,-90.2458,,"",4fd01963,6/15/23 01:00,Fourchon Mangrove Project/Sample Photos/4fd01963.bag_photo.200103.jpg,DS,2209,30,5,22dc2bdf,c2d636b2,2209-DS-30,FUNGRA,26,24925896c,3.06,NA,NA,,Animal,5/14/24 00:00,042e420b1,0768fd2ba_PFFW-FA22,D2,,FALSE,TRUE,,14.91,,,,,042e420b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d345e4c2,85,6/6/23 10:06,2305,38,30.1,22.4,29.133796,-90.161754,,"",8B44CB9E,9/30/24 10:08,,DS,2305,85,,d345e4c2,6333b032,,CALSAP,1,07a80defe,8.055,,197918d47,,Animal,5/21/25 17:16,c5cf62a9,d15a2b41_PFFW-SP23,C6,,FALSE,FALSE,HL,17.334,,,,,c5cf62a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d345e4c2,85,6/6/23 10:06,2305,38,30.1,22.4,29.133796,-90.161754,,"",8B44CB9E,9/30/24 10:08,,DS,2305,85,,d345e4c2,6333b032,,CALSAP,1,07a80defe,8.055,,197918d47,,Animal,10/22/24 00:00,f263156b,15ba0304c_PFFW-SP23,C7,duplicate,FALSE,TRUE,DD,17.334,,,,,f263156b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da248fc9,24,9/27/22 08:39,2209,16,27.1,24.2,29.13516,-90.2337,,"",74367b5b,3/6/23 00:00,Fourchon Mangrove Project/Sample Photos/74367b5b.bag_photo.224122.jpg,DS,2209,24,152,da248fc9,1d3cc7d1,2209-DS-24,CTEBOL,12,20728fa0b,1,NA,NA,,"Animal",7/24/24 00:00,0f4522b5a,183dd88b8_PFFW-FA22,B6,,,FALSE,,1.46,,,,,0f4522b5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da248fc9,24,9/27/22 08:39,2209,16,27.1,24.2,29.13516,-90.2337,,"",6778815a,3/6/23 00:00,Fourchon Mangrove Project/Sample Photos/6778815a.bag_photo.225014.jpg,DS,2209,24,152,da248fc9,7a245da6,2209-DS-24,TRIMAC,1,01f80e34b,1.05,NA,NA,,"Animal",7/24/24 00:00,0a39cac4a,183dd88b8_PFFW-FA22,A9,,,FALSE,,1.4,,,,,0a39cac4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da248fc9,24,9/27/22 08:39,2209,16,27.1,24.2,29.13516,-90.2337,,"",d35d65ea,3/6/23 00:00,Fourchon Mangrove Project/Sample Photos/d35d65ea.bag_photo.225209.jpg,DS,2209,24,152,da248fc9,bc7b65fe,2209-DS-24,UCASP,1,085ae2a9c,1.03,NA,NA,,"Animal",7/24/24 00:00,150b32403,183dd88b8_PFFW-FA22,B3,,,FALSE,,1.92,,,,,150b32403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286cc7fc,2,9/24/22 08:01,2209,35,,,29.11478,-90.2209,,,bc9dac83,4/19/23 01:00,Fourchon Mangrove Project/Sample Photos/bc9dac83.bag_photo.214657.jpg,DS,2209,2,99,286cc7fc,1b016c50,2209-DS-2-x,PROPAN,2,24e64c5cf,1,NA,NA,,Animal,5/14/24 00:00,1d2fb6d72,01a1fb216_PFFW-FA22,E8,,FALSE,,,1.01,,,,,1d2fb6d72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d4d13d6,115,5/24/23 10:18,2305,20,30.7,27.9,29.114832,-90.22937,,"",0F0D497F,10/8/24 15:30,,DS,2305,115,,1d4d13d6,1d3cc7d1,,CTEBOL,3,1cad45f72,1.027,,,,Animal,10/21/24 00:00,e084daee,1a89b1ae5_PFFW-SP23,E7,,FALSE,FALSE,JCM,1.033,,,,,e084daee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22dc2bdf,30,9/29/22 07:29,2209,29.5,23.7,20.2,29.16055,-90.2458,,"",d2532666,6/19/23 01:00,Fourchon Mangrove Project/Sample Photos/d2532666.bag_photo.201224.jpg,DS,2209,30,5,22dc2bdf,ce577d8c,2209-DS-30,MUGCEP,2,0b9ffff47,2.94,NA,NA,,Animal,5/14/24 00:00,204e2bf18,0768fd2ba_PFFW-FA22,D3,,FALSE,,,10.76,,,,,204e2bf18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22dc2bdf,30,9/29/22 07:29,2209,29.5,23.7,20.2,29.16055,-90.2458,,"",d2532666,6/19/23 01:00,Fourchon Mangrove Project/Sample Photos/d2532666.bag_photo.201224.jpg,DS,2209,30,5,22dc2bdf,ce577d8c,2209-DS-30,MUGCEP,2,0b9ffff47,2.94,NA,NA,,Animal,5/14/24 00:00,0f9dbcc2e,0768fd2ba_PFFW-FA22,D4,,FALSE,TRUE,,10.76,,,,,0f9dbcc2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d4d13d6,115,5/24/23 10:18,2305,20,30.7,27.9,29.114832,-90.22937,,"",2CA191AD,10/8/24 14:34,,DS,2305,115,,1d4d13d6,03007a24,,PALSP,29,24a004b4a,1.013,,,,Animal,5/21/25 18:20,b24d5a68,d15a2b41_PFFW-SP23,F7,,FALSE,FALSE,HL,1.432,,,,,b24d5a68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d4d13d6,115,5/24/23 10:18,2305,20,30.7,27.9,29.114832,-90.22937,,"",8C53474C,10/8/24 15:37,,DS,2305,115,,1d4d13d6,83C94E95,,MINLON ,8,0f2698164,1.031,,,,Animal,10/21/24 00:00,d3199ac9,1a89b1ae5_PFFW-SP23,E5,,FALSE,FALSE,JCM,1.777,,,,,d3199ac9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af8bc475,11,9/25/22 06:38,2209,38,,25.2,29.11395,-90.2245,,"",aa9ac9ff,3/7/23 00:00,Fourchon Mangrove Project/Sample Photos/aa9ac9ff.bag_photo.215312.jpg,DS,2209,11,34,af8bc475,569400cb,2209-DS-11-x,PENSETS,8,15bec6430,1.01,NA,NA,,"Animal",1/9/25 00:00,05519b165,0a6866b2d_PFFW-FA22,G8,,FALSE,FALSE,,1.24,f4d15f2c,C1,04cd8cc81_PFFW-FA22,05519b165,f4d15f2c,f4d15f2c,2/3/25 00:00,04cd8cc81_PFFW-FA22,,d5e5be06_2025-T4,1,B9,,LW,C/N,Shipped,PFFW FA22 Consumers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
